Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Min,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Fwd PSH Flags,Bwd Packets/s,Min Packet Length,FIN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Active Mean,Active Std,Idle Std,Label_cleaned
142746,42,1319,0,4344,0,771089.9079,686.5341235,1471.608247,1,42,119798,2178.145455,0,392.3052135,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
185922,46,1319,0,4344,0,576370.7361,559.3743613,1805.067961,1,1,162870,2857.368421,0,311.9587784,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
143435,49,1325,0,2896,0,767427.7547,745.9825008,1353.160377,2,2,120520,2114.385965,0,404.3643462,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
186578,48,1331,0,2896,0,543365.2413,589.565758,1711.724771,0,0,163447,2679.459016,0,332.3007,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
190175,49,1337,0,4344,0,563575.654,573.1563034,1760.87963,1,48,167184,2833.627119,0,315.4988826,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142210,44,1313,0,4344,0,784037.6907,703.18543,1436.464646,1,1,119240,2168.0,0,393.7838408,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142963,50,1337,0,2896,0,780075.9637,776.4246693,1299.663636,1,1,119994,1999.9,0,426.6838273,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142878,48,1331,0,4344,0,780498.0473,762.8886183,1322.944444,1,1,119942,1999.033333,0,426.9376671,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
190109,47,1331,0,4344,0,571430.0743,531.2741638,1901.09,2,2,166964,3150.264151,0,284.0475727,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
143397,49,1319,0,4344,0,797785.1698,753.1538317,1340.158879,1,1,120273,2073.672414,0,411.4451488,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
250001,19,1169,0,4344,0,190567.2377,183.999264,5555.577778,2,3,226673,8718.192308,0,107.999568,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
188539,45,1319,0,4344,0,560764.6163,551.6100117,1830.475728,0,49,165289,2849.810345,0,312.9326028,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142469,48,1325,0,4344,0,782696.5866,751.0405772,1344.04717,0,0,119259,2056.189655,0,414.1251781,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
23598,26,156,6,2896,0,2400288.16,2373.082465,429.0545455,1,1,23529,811.3448276,0,1271.294177,0,1,0,0,0,0,1,0,61,20,0.0,0.0,0.0,0
142921,49,1325,0,4344,0,739695.3562,748.6653466,1348.311321,1,1,119565,2097.631579,0,405.8185991,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142553,44,1319,0,4344,0,751818.6218,694.4785448,1454.622449,1,39,119493,2212.833333,0,385.8214138,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142823,48,1319,0,2896,0,740160.8985,707.1690134,1428.23,0,48,119552,2299.076923,0,371.0886902,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
143432,49,1331,0,2896,0,777483.4068,766.9139383,1315.889908,1,1,119789,1996.483333,0,425.2886385,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
153205,69,1415,0,4344,0,1418478.509,1207.532391,832.6358696,0,3,129713,1127.93913,0,757.1554453,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
118987,22,1169,0,2896,0,376057.8887,411.8096935,2478.895833,2,49,95708,3681.076923,0,226.9155454,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
143445,48,1331,0,2896,0,747227.1602,745.930496,1353.254717,1,1,120247,2073.224138,0,411.3074698,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
24781,25,150,6,4344,0,2226463.823,2179.088818,467.5660377,-1,48,24670,881.0714286,0,1170.251402,0,1,0,0,0,0,1,0,61,20,0.0,0.0,0.0,0
142625,45,1319,0,4344,0,771744.0841,701.1393514,1440.656566,2,2,119378,2210.703704,0,385.6266433,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
144147,47,1313,0,4344,0,773502.05,728.4230681,1386.028846,1,1,119852,2102.666667,0,402.3670281,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
312417,24,1169,0,2896,0,157129.7337,176.046758,5785.5,1,48,289051,9635.033333,0,99.22635452,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
197560,44,1313,0,4344,0,542387.1229,506.1753391,1995.555556,1,48,174307,3169.218182,0,283.4581899,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
207397,48,1337,0,4344,0,516777.0026,496.6320631,2033.303922,1,1,184241,3411.87037,0,265.1918784,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
144045,48,1325,0,4344,0,754028.2551,735.8811483,1371.857143,0,2,120900,2121.052632,0,402.651949,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
201971,47,1325,0,4344,0,501923.5435,514.9254101,1960.883495,1,39,178753,3192.017857,0,282.2187344,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
188080,43,1313,0,4344,0,562101.2335,526.3717567,1919.183673,1,47,164817,2996.672727,0,297.7456402,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142377,46,1325,0,4344,0,752790.1276,758.5494848,1330.626168,0,0,119204,1954.163934,0,435.4635931,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
196656,44,1313,0,4344,0,522862.2569,518.6721992,1947.089109,0,0,173560,3044.912281,0,294.9312505,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
141942,47,1319,0,4344,0,744754.8999,725.6485043,1391.588235,2,48,118886,2161.563636,0,394.5273422,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142878,50,1331,0,2896,0,780498.0473,776.8865746,1298.890909,1,1,119587,1993.116667,0,426.9376671,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
125846,30,1169,0,4344,0,792794.3677,659.5362586,1534.707317,1,19,100568,1934.0,0,421.1496591,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
119881,20,1169,0,4344,0,397410.7657,383.7138496,2664.022222,1,1,96814,3872.56,0,216.8817411,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
23547,25,150,6,4344,0,2405232.089,2250.817514,452.8269231,0,2,23396,866.5185185,0,1189.111139,0,1,0,0,0,0,1,0,61,20,0.0,0.0,0.0,0
142554,47,1313,0,2896,0,741515.4959,729.5481011,1384.019417,1,48,119512,2134.142857,0,399.8484785,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142702,44,1307,0,4344,0,720410.3657,679.7381957,1486.479167,1,1,119585,2299.711538,0,371.403344,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142790,45,1325,0,4344,0,770894.3203,714.3357378,1413.762376,1,1,119803,2139.339286,0,399.1876182,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142342,41,1301,0,4344,0,732461.2553,639.305335,1581.577778,3,22,118800,2424.489796,0,351.2666676,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142780,47,1319,0,2896,0,740383.8073,728.3933324,1386.213592,1,2,119571,2135.196429,0,399.2155764,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142852,49,1325,0,4344,0,780598.1015,735.026461,1373.576923,1,1,119883,2179.690909,0,392.0141125,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142799,49,1331,0,4344,0,760649.5844,756.3078173,1334.570093,1,2,119660,2063.103448,0,413.1681594,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142500,49,1325,0,4344,0,741880.7018,757.8947368,1331.775701,1,1,119306,2057.0,0,414.0350877,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
459291,46,1319,0,4344,0,239651.9853,230.790501,4374.2,0,1,436087,7391.305085,0,130.6361326,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
196158,46,1319,0,4344,0,524220.2714,509.7931259,1981.393939,0,0,173020,3264.528302,0,275.288288,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
143476,49,1331,0,4344,0,767250.2718,738.7995205,1366.438095,1,1,119641,2136.446429,0,397.2789874,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
118873,23,1169,0,2896,0,388599.5979,429.0293002,2377.46,3,49,95541,3538.555556,0,235.5454981,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
23773,26,156,6,2896,0,2503848.904,2397.678038,424.5178571,1,2,23706,790.2,0,1304.000337,0,1,0,0,0,0,1,0,61,20,0.0,0.0,0.0,0
142438,45,1325,0,4344,0,772799.3934,716.1010405,1410.277228,1,48,119378,2131.75,0,400.1741108,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
152273,68,1427,0,4344,0,1427239.235,1122.983063,895.7235294,0,1,129147,1266.147059,0,676.416699,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142918,48,1313,0,4344,0,780153.6545,741.6840426,1361.12381,1,1,119598,2098.210526,0,405.8271176,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142342,48,1331,0,4344,0,763091.7087,730.6346686,1381.961165,1,1,119388,2170.690909,0,393.4186677,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
196159,46,1313,0,4344,0,546260.9414,545.475864,1850.556604,0,1,172527,2875.45,0,310.9722215,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
188391,46,1331,0,4344,0,576641.1347,567.9676842,1777.273585,0,1,165235,2753.916667,0,323.7946611,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
141887,43,1313,0,4344,0,745001.3039,711.8340651,1418.87,1,1,118681,2082.122807,0,408.7759978,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142743,50,1337,0,4344,0,781278.2413,756.604527,1334.046729,0,1,119784,2101.473684,0,406.3246534,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
143077,48,1325,0,4344,0,789588.8228,740.8598167,1362.638095,1,1,119898,2103.473684,0,405.3761261,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
145825,29,1169,0,4344,0,684176.2386,555.460312,1822.8125,2,4,110782,2172.196078,0,356.5918052,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
142301,44,1313,0,4344,0,742833.8522,695.7083928,1452.05102,1,1,119221,2207.796296,0,386.5046627,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
143379,50,1337,0,4344,0,777812.6504,767.1974278,1315.40367,1,1,120073,2035.135593,0,418.4713243,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
394746,48,1319,0,2896,0,271501.1678,263.4605544,3832.485437,1,1,371618,6756.690909,0,141.8633754,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
62079,8,1169,0,137,0,21037.71001,177.1935759,6207.9,3,20,24651,12325.5,0,48.32552071,0,0,0,1,0,0,0,29200,59,32,0.0,0.0,0.0,0
122255,22,1169,0,2896,0,401537.7694,425.3404769,2397.156863,1,54,98996,3413.655172,0,245.3887367,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
142443,47,1325,0,4344,0,721846.6334,716.075904,1410.326733,1,48,119052,2204.666667,0,386.11936,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
23501,24,144,6,4344,0,2409088.975,2170.12042,470.02,1,48,23340,897.6923077,0,1148.887281,0,1,0,0,0,0,1,0,61,20,0.0,0.0,0.0,0
143365,48,1319,0,2896,0,767760.611,760.2971437,1327.453704,0,1,120093,2001.55,0,425.4873923,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142825,47,1325,0,4344,0,770705.4087,728.1638369,1386.650485,1,1,119651,2136.625,0,399.0897952,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
119793,23,1169,0,2896,0,409790.2215,450.7775913,2260.245283,0,1,96495,3216.5,0,258.7797284,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
142885,46,1313,0,4344,0,790565.8397,720.8594324,1400.833333,2,48,119859,2140.339286,0,398.9222102,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
23422,25,150,6,2896,0,2356246.264,2476.304329,410.9122807,0,1,23347,729.59375,0,1408.931774,0,1,0,0,0,0,1,0,61,20,0.0,0.0,0.0,0
142724,43,1319,0,4344,0,730626.9443,735.685659,1372.346154,0,1,119498,1958.983607,0,434.4048653,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
143161,47,1307,0,4344,0,788999.7974,698.5142602,1446.070707,1,1,119812,2304.076923,0,370.2125579,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
196340,49,1331,0,2896,0,545849.0374,555.1594173,1817.962963,1,1,173114,2934.135593,0,305.5923398,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
118573,21,1169,0,4344,0,377370.9023,396.3802889,2577.673913,2,48,95245,3809.8,0,219.2742024,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
189314,48,1337,0,2896,0,566138.7959,565.198559,1785.981132,1,2,166044,2862.827586,0,311.6515419,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142909,40,1301,0,4344,0,729555.1715,643.7663128,1570.428571,3,31,119641,2345.901961,0,363.8679159,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
144762,42,1319,0,4344,0,690236.388,676.9732388,1492.391753,1,1,121765,2213.909091,0,386.8418508,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142378,45,1319,0,4344,0,742474.2587,709.379258,1423.78,1,1,119407,2171.036364,0,393.3191926,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
24067,23,138,6,2896,0,2292018.116,2119.084223,481.34,0,0,23951,887.0740741,0,1163.418789,0,1,0,0,0,0,1,0,61,20,0.0,0.0,0.0,0
119537,20,1169,0,2896,0,398554.4225,401.5493111,2543.340426,3,17,96160,3561.481481,0,234.2370981,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
142424,49,1325,0,2896,0,772875.3581,751.2778745,1343.622642,1,2,119386,2094.491228,0,407.2347357,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142848,49,1337,0,4344,0,760430.6676,763.0488351,1322.666667,0,1,119896,2032.135593,0,420.0268817,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
23488,22,132,6,4344,0,2410507.493,2086.171662,489.3333333,1,48,23335,897.5,0,1149.523161,0,1,0,0,0,0,1,0,61,20,0.0,0.0,0.0,0
131864,40,1289,0,4344,0,735560.8809,674.9378147,1498.454545,1,1,108617,2262.854167,0,371.5949766,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142592,44,1319,0,4344,0,741359.9641,701.3016158,1440.323232,1,1,119359,2170.163636,0,392.7289048,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
143358,43,1319,0,4344,0,737398.6802,711.5054619,1419.386139,0,0,119698,2063.758621,0,411.5570809,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142675,49,1331,0,4344,0,781608.5509,785.0008761,1285.36036,1,1,119753,1931.5,0,441.5629928,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142797,47,1325,0,4344,0,740337.6822,735.3095653,1373.048077,0,1,119688,2099.789474,0,406.170998,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142740,47,1319,0,4344,0,771122.3203,735.6031946,1372.5,2,2,119695,2099.912281,0,406.3331932,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142247,42,1313,0,4344,0,743115.8478,688.9424733,1466.463918,1,1,118950,2162.727273,0,393.6814133,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
195966,47,1325,0,2896,0,517304.0221,530.7043058,1902.582524,1,1,172856,3086.714286,0,290.866783,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
186390,51,1343,0,2896,0,575052.3097,600.8906057,1679.189189,1,2,163365,2722.75,0,327.2707763,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
143354,48,1325,0,2896,0,737461.1103,746.4040069,1352.396226,1,1,120297,2074.086207,0,411.5685645,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142817,39,1289,0,4344,0,699426.5389,616.1731447,1641.574713,3,3,119208,2483.5,0,343.0964101,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142734,52,1337,0,2896,0,781327.5043,791.6824303,1274.410714,1,1,119469,1991.15,0,427.3683916,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
127932,27,1169,0,4344,0,757230.4037,601.8822499,1683.315789,1,49,99320,2026.938776,0,390.8326298,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
187229,46,1319,0,4344,0,580155.8519,555.4695053,1817.757282,0,2,164118,2879.263158,0,309.7810702,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142653,49,1331,0,2896,0,781729.0909,771.1019046,1308.743119,0,2,119449,1990.816667,0,427.6110562,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
38668,4,517,0,0,0,13370.22861,129.305886,9667.0,87,394,0,0.0,0,25.8611772,0,0,0,1,0,0,0,29200,28960,32,0.0,0.0,0.0,0
143726,49,1325,0,2896,0,735552.3705,744.4721206,1355.90566,1,1,120498,2114.0,0,403.5456354,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
122712,42,1301,0,4344,0,790517.6348,766.021253,1319.483871,1,1,99647,1953.862745,0,423.7564378,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
234766,44,1319,0,4344,0,444178.4586,430.215619,2347.66,1,48,211809,3782.303571,0,242.7949533,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142541,51,1337,0,4344,0,782385.4189,834.8475176,1207.974576,0,0,119315,1780.820896,0,477.0557243,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
146679,43,1301,0,4344,0,720580.3148,654.4904179,1543.989474,1,1,123722,2379.269231,0,361.3332515,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
143835,41,1301,0,4344,0,714693.9201,646.5741996,1563.423913,1,1,120852,2369.647059,0,361.5253589,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
119714,19,1169,0,4344,0,410060.6445,375.8958852,2720.772727,5,48,96426,3857.04,0,217.1842892,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
142820,47,1319,0,4344,0,730135.8353,700.1820473,1442.626263,2,49,119058,2289.576923,0,371.0964851,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
189539,48,1337,0,2896,0,565466.7377,590.9074122,1707.558559,0,1,166335,2640.238095,0,337.6613784,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142826,46,1319,0,4344,0,770658.0034,728.1587386,1386.660194,1,1,119857,2102.754386,0,406.0885273,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
23822,23,138,6,4344,0,2559314.919,2140.87818,476.44,2,48,23759,879.962963,0,1175.384099,0,1,0,0,0,0,1,0,61,20,0.0,0.0,0.0,0
187835,48,1337,0,4344,0,570596.5342,553.6774297,1823.640777,0,1,164466,2990.290909,0,298.1340006,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142291,43,1301,0,2910,0,732723.7844,723.8686916,1395.009804,0,1,119341,2022.728814,0,421.6710825,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
143701,47,1313,0,4344,0,755749.786,758.5194258,1330.564815,0,1,120430,1974.262295,0,431.4514165,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
196404,48,1331,0,2896,0,516180.9332,534.6123297,1888.5,1,2,173335,3095.267857,0,290.2181218,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142241,43,1313,0,4344,0,702427.5701,681.9412124,1481.677083,1,15,118989,2245.075472,0,379.637376,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
224404,44,1325,0,4344,0,490526.0156,454.5373523,2221.821782,0,1,201184,3529.54386,0,258.462416,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
143577,43,1301,0,4344,0,756318.909,682.5605773,1480.175258,2,2,120357,2228.833333,0,383.0697117,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
267407,75,1463,0,4344,0,812865.7814,673.1312195,1493.893855,-1,1,244113,2347.240385,0,392.659878,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
149954,50,1337,0,4344,0,714832.5486,700.2147325,1441.865385,1,1,126804,2348.222222,0,366.7791456,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
190688,47,1331,0,2896,0,562028.0248,561.1260279,1798.943396,1,1,167614,2840.915254,0,314.6501091,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
118946,21,1169,0,4344,0,400534.6964,386.7301128,2643.244444,4,64,95584,3982.666667,0,210.1794091,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
23623,28,168,6,2896,0,2458959.489,2539.897557,400.3898305,0,1,23451,756.483871,0,1354.612031,0,1,0,0,0,0,1,0,61,20,0.0,0.0,0.0,0
148237,48,1319,0,4344,0,752200.8675,728.5630443,1385.392523,1,1,125282,2123.423729,0,404.7572468,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142601,45,1301,0,4344,0,781803.7742,715.2825015,1411.891089,1,1,119403,2132.196429,0,399.716692,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
190581,48,1337,0,4344,0,562375.0531,561.4410671,1797.933962,1,48,167325,2884.913793,0,309.5796538,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
144000,45,1319,0,4344,0,774333.3333,701.3888889,1440.0,0,1,119470,2172.181818,0,388.8888889,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142239,43,1313,0,4344,0,743157.6431,681.9508011,1481.65625,1,2,119076,2246.716981,0,379.642714,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
143462,49,1325,0,4344,0,777279.0007,780.6945393,1292.45045,0,1,120101,1937.112903,0,439.1406784,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
186148,48,1325,0,4344,0,575703.2039,553.3231622,1824.980392,1,1,163067,3019.759259,0,295.4638245,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142726,49,1325,0,2896,0,740705.9681,763.7010776,1321.537037,1,1,119443,2024.457627,0,420.3859143,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
141542,44,1295,0,4344,0,726229.6703,692.373995,1459.195876,1,1,118507,2235.981132,0,381.5122013,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
109618,21,1169,0,4344,0,408199.3833,401.3939317,2549.255814,3,34,73802,3354.636364,0,209.8195552,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
188543,49,1337,0,4344,0,568453.8805,609.940438,1653.885965,0,1,165320,2543.384615,0,350.0527731,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
141771,47,1337,0,4344,0,735665.263,719.4701314,1403.673267,1,1,118614,2196.555556,0,387.9495807,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
216108,48,1319,0,4344,0,515964.2401,490.495493,2058.171429,0,1,193078,3387.333333,0,268.3843264,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
198167,44,1319,0,4344,0,518905.7714,484.4398916,2085.968421,1,1,174924,3429.882353,0,262.4049413,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
129383,42,1289,0,2896,0,749665.7212,711.0671417,1421.791209,2,44,106408,2171.591837,0,386.4495336,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
123065,40,1289,0,4344,0,788152.6023,739.4466339,1367.388889,1,2,99795,1995.9,0,414.4151465,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
141527,45,1319,0,4344,0,746938.7467,692.4473775,1459.041237,0,47,118501,2278.865385,0,374.486847,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142160,47,1325,0,4344,0,784397.8616,738.6043894,1366.923077,1,1,119129,2089.982456,0,407.9909961,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
197510,49,1337,0,2896,0,513320.8445,536.681687,1881.047619,1,1,173895,3105.267857,0,288.5929826,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
143658,47,1313,0,2896,0,735817.0098,765.7074441,1317.963303,0,1,120127,1937.532258,0,438.5415361,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
197458,48,1331,0,2896,0,513425.6399,536.8230206,1880.552381,1,1,173430,3042.631579,0,293.7333509,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
187013,49,1343,0,2896,0,573136.6269,593.5416254,1700.118182,0,1,163451,2679.52459,0,331.5277548,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142868,43,1319,0,4344,0,729890.5283,671.9489319,1503.873684,2,2,119182,2291.961538,0,370.9718061,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
153015,22,1169,0,4344,0,311355.0959,320.2300428,3187.8125,2,48,129730,4989.615385,0,176.4532889,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
82618,12,1169,0,4344,0,191072.1635,290.493597,3592.086957,4,4,51250,4659.090909,0,145.2467985,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
143452,48,1319,0,2896,0,797479.2962,787.7199342,1280.821429,0,1,120061,1875.953125,0,453.1132365,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
24058,27,162,6,4344,0,2534624.657,2369.274254,429.6071429,1,48,23982,826.9655172,0,1246.986449,0,1,0,0,0,0,1,0,61,20,0.0,0.0,0.0,0
198395,45,1325,0,4344,0,510970.5386,509.0854104,1983.95,1,1,175304,3187.345455,0,282.2651781,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
118945,19,1169,0,4344,0,376190.6764,369.9188701,2766.162791,3,3,95645,3985.208333,0,210.1811762,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
142273,47,1319,0,4344,0,722666.9853,709.9027925,1422.73,1,48,119205,2249.150943,0,379.5519881,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142936,47,1313,0,4344,0,739533.7774,727.5983657,1387.728155,1,1,119613,2135.946429,0,398.7798735,0,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
